vertexID,outDegree,inDegree,estBetweenness,approxCloseness,pageRank,KatzCentrality
2644,37.0,7.0,1.4396910544335509e-08,0.22123893805309736,1.4809477913088959e-05,0.00462777748308317
2645,37.0,7.0,1.4396910544335509e-08,0.22075055187637968,1.4809505723522923e-05,0.004627777482940911
2646,37.0,7.0,1.4396910544335509e-08,0.22026431718061673,1.480962361721818e-05,0.004627777529887379
2647,37.0,8.0,1.4396910544335509e-08,0.22026431718061673,1.4892576516992046e-05,0.004674865622379361
2648,37.0,8.0,2.0570171661425355e-06,0.22123893805309736,1.4875774411468317e-05,0.004674960093070255
2649,37.0,7.0,1.4396910544335509e-08,0.22123893805309736,1.4813593056593386e-05,0.004627777577767844
2650,37.0,7.0,1.4396910544335509e-08,0.22026431718061673,1.4840201094996082e-05,0.004627777678297918
2651,37.0,7.0,1.4396910544335509e-08,0.22075055187637968,1.4867518535577252e-05,0.004627777825973663
2652,37.0,7.0,1.4396910544335509e-08,0.22026431718061673,1.489587160535618e-05,0.004627777879424703
2653,37.0,7.0,1.4396910544335509e-08,0.22123893805309736,1.599446351343802e-05,0.004627878160493177
2654,37.0,8.0,1.4396910544335509e-08,0.22026431718061673,1.610900566295122e-05,0.0046750134457995435
2655,37.0,8.0,1.4396910544335509e-08,0.22123893805309736,1.6138319501598156e-05,0.004675013597561215
2656,37.0,9.0,0.0001449011292519642,0.22026431718061673,6.373323070446903e-05,0.004728158927310565
2657,37.0,8.0,6.295589009059554e-08,0.22026431718061673,1.6279201578049613e-05,0.004675064874467375
2658,37.0,7.0,3.853273469750618e-08,0.22026431718061673,1.617284609833486e-05,0.004627929739406386
2659,37.0,7.0,1.4396910544335509e-08,0.22123893805309736,1.6152301718115228e-05,0.004627929741523494
2660,37.0,8.0,3.0989700163448816e-05,0.22026431718061673,2.101142802741351e-05,0.004679054481460256
2661,37.0,7.0,1.4396910544335509e-08,0.22026431718061673,1.5034552667702644e-05,0.004627876645252468
2662,37.0,8.0,1.4396910544335509e-08,0.22075055187637968,1.5223490670413652e-05,0.004675015716786602
2663,37.0,9.0,1.9385396916190297e-06,0.22026431718061673,1.526101428728046e-05,0.004722198131955197
2664,37.0,7.0,1.4396910544335509e-08,0.22075055187637968,1.4978724397252667e-05,0.004627876302525612
2665,37.0,8.0,3.1114957153836354e-05,0.22075055187637968,2.0924649753029444e-05,0.004679006949570147
2666,37.0,7.0,4.2500267435013674e-08,0.22172949002217296,1.49679416341448e-05,0.004627829111089171
2667,37.0,7.0,7.099394872695126e-08,0.21902654867256638,1.4957985263963404e-05,0.0046277348321485225
2668,37.0,7.0,7.099394872695126e-08,0.22123893805309736,1.4956844839557205e-05,0.004627828864776766
2669,37.0,7.0,1.4396910544335509e-08,0.22075055187637968,1.4821048531002309e-05,0.004627824869384608
2670,37.0,7.0,1.4396910544335509e-08,0.22172949002217296,1.481766308129111e-05,0.00462782491236593
2671,37.0,9.0,1.1678072824396802e-06,0.22026431718061673,1.4927941997980378e-05,0.0047220029633980275
2672,37.0,8.0,1.7349793090259867e-06,0.22123893805309736,1.487772132701026e-05,0.004675007562019487
2673,37.0,7.0,1.4396910544335509e-08,0.22075055187637968,1.4817189589556633e-05,0.004627872135392861
2674,37.0,7.0,1.4396910544335509e-08,0.22026431718061673,1.4850483155723793e-05,0.0046278722900386675
2675,37.0,7.0,1.4396910544335509e-08,0.22026431718061673,1.4883440275925838e-05,0.0046278254958987885
2676,37.0,8.0,9.113344480874248e-07,0.22123893805309736,1.4980870906395971e-05,0.004674961030330184
2677,37.0,7.0,6.045531440429063e-07,0.22123893805309736,1.6300205670655203e-05,0.004627979712818254
2678,37.0,8.0,1.6429331808878632e-06,0.22026431718061673,1.6395502842070413e-05,0.004675162029379555
2679,37.0,7.0,2.295757245634431e-06,0.22075055187637968,1.6360984581778428e-05,0.004627979313647364
2680,37.0,9.0,0.00025121188909674126,0.22026431718061673,7.642164432128795e-05,0.004829271520149678
2681,37.0,7.0,3.492896228662454e-07,0.2222222222222222,1.6238744745921443e-05,0.004627672953703087
2682,37.0,7.0,5.061726944711888e-07,0.22123893805309736,1.6201627216613553e-05,0.004627625262173537
2683,37.0,7.0,6.752167529069935e-07,0.2222222222222222,1.6164512814331645e-05,0.004627624706021779
2684,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4777858136628044e-05,0.004627423058552876
2685,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4742681439526337e-05,0.004627422808299827
2686,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4708302431149828e-05,0.004627422605737584
2687,37.0,7.0,2.918130791878699e-08,0.2222222222222222,1.467473853118949e-05,0.004627422403778152
2688,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4672347464289792e-05,0.004627422450400648
2689,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4670750536063254e-05,0.004627422497367757
2690,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4669932423017123e-05,0.004627422544631888
2691,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4671385362400065e-05,0.004627469727670828
2692,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.467157118396999e-05,0.004627469822375679
2693,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4671872348334462e-05,0.00462746991713246
2694,37.0,8.0,1.0358394843189962e-06,0.2222222222222222,1.4739437057463594e-05,0.004674652625756584
2695,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4680621987375685e-05,0.004627517249957223
2696,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4684161204351737e-05,0.0046275173489050865
2697,37.0,7.0,2.8251348125617414e-07,0.22123893805309736,1.4823284064985893e-05,0.0046276156631816934
2698,37.0,8.0,1.9469049097280486e-07,0.2222222222222222,1.4907649906891483e-05,0.004674656766708601
2699,37.0,7.0,1.1033419767430543e-07,0.22123893805309736,1.4829170393122534e-05,0.004627568869187226
2700,37.0,9.0,4.0116048661283716e-05,0.2222222222222222,2.0866930158814053e-05,0.004725882508016045
2701,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4834704746212447e-05,0.004627663860687317
2702,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.484746895877623e-05,0.0046276652265642
2703,37.0,9.0,1.8161214172077727e-06,0.22123893805309736,1.5034291948477035e-05,0.004722510948994172
2704,37.0,7.0,2.918130791878699e-08,0.2222222222222222,1.4719594784211531e-05,0.00462770855468406
2705,37.0,8.0,1.167789077896808e-05,0.2222222222222222,1.547603279555531e-05,0.0046760240094681094
2706,37.0,8.0,8.224448157591372e-07,0.22123893805309736,1.4778189237824255e-05,0.004674891299037124
2707,37.0,9.0,3.6679645100875825e-08,0.22123893805309736,1.5223750884816846e-05,0.004721931526146219
2708,37.0,7.0,4.423097406517024e-08,0.22123893805309736,1.4720593834218318e-05,0.004627755960170386
2709,37.0,7.0,2.918130791878699e-08,0.2222222222222222,1.4715491428680387e-05,0.004627802010300195
2710,37.0,9.0,1.755681054680236e-06,0.22123893805309736,1.4905327449758146e-05,0.0047226006459414535
2711,37.0,8.0,2.918130791878699e-08,0.2222222222222222,1.513913494979275e-05,0.004674842866329973
2712,37.0,9.0,4.4637858048836456e-07,0.22123893805309736,1.5248825695171252e-05,0.004722120189407552
2713,37.0,8.0,2.9552967953104794e-07,0.22123893805309736,1.4861376560327932e-05,0.004675079853383971
2714,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4841826282321482e-05,0.004627897399656159
2715,37.0,9.0,1.938265854542852e-05,0.2222222222222222,1.6749792778369697e-05,0.004722658146628398
2716,37.0,9.0,3.7810246730579084e-07,0.22123893805309736,1.6625943376348604e-05,0.004722168108646383
2717,37.0,9.0,1.575590940445942e-05,0.22123893805309736,1.689002977437174e-05,0.004722662678599549
2718,37.0,7.0,1.0931978655236145e-07,0.22123893805309736,1.5074476612223151e-05,0.004627950374083551
2719,37.0,8.0,1.0931978655236145e-07,0.22123893805309736,1.5198877656335436e-05,0.004675086089533693
2720,37.0,9.0,3.053109007155242e-05,0.22123893805309736,2.115599412731585e-05,0.004726650456379194
2721,37.0,9.0,1.4992220731295104e-05,0.22123893805309736,1.9021595534390116e-05,0.004723280790600262
2722,37.0,10.0,1.729324314585229e-05,0.2222222222222222,1.8627804373086025e-05,0.004770375916717853
2723,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.5193228888872108e-05,0.0046278597360871355
2724,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.519557544043079e-05,0.004627812031110505
2725,37.0,8.0,2.918130791878699e-08,0.22123893805309736,1.5595294497618443e-05,0.004674898544876635
2726,37.0,8.0,1.9097345622515068e-05,0.2222222222222222,2.1215184765056004e-05,0.004678850534287305
2727,37.0,8.0,1.9071163349362734e-05,0.22123893805309736,2.1260484632453342e-05,0.004678897774771593
2728,37.0,8.0,2.918130791878699e-08,0.2222222222222222,1.7657516192058465e-05,0.004675138612546181
2729,37.0,9.0,1.8581901673112294e-05,0.22123893805309736,2.3195278607399033e-05,0.004726234302694711
2730,37.0,8.0,4.5127089935935486e-07,0.22123893805309736,1.7210404996526556e-05,0.004675147460858735
2731,37.0,8.0,3.499215579900834e-07,0.22123893805309736,1.7263658895195848e-05,0.004675332635322302
2732,37.0,9.0,0.00022881795484303136,0.2222222222222222,8.051910239432438e-05,0.004829499933753872
2733,37.0,9.0,2.918130791878699e-08,0.2222222222222222,1.9558550704632586e-05,0.004722747328531198
2734,37.0,12.0,1.5253941258112276e-06,0.22123893805309736,2.363185024992653e-05,0.004864257412802399
2735,37.0,11.0,6.966389275075399e-07,0.22123893805309736,2.53726549395095e-05,0.004816875300692946
2736,37.0,8.0,4.427207403305302e-07,0.22123893805309736,1.533020621517229e-05,0.004675222036447787
2737,37.0,8.0,2.918130791878699e-08,0.2222222222222222,1.558940451195299e-05,0.004675079184636696
2738,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.496159811463443e-05,0.00462775535225889
2739,37.0,7.0,2.918130791878699e-08,0.2222222222222222,1.480466987735605e-05,0.00462775584150454
2740,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4792429832862164e-05,0.004627708421876299
2741,37.0,8.0,7.339849172282167e-07,0.22123893805309736,1.4839335301050603e-05,0.004674843660569326
2742,37.0,11.0,3.0880589856780935e-05,0.22123893805309736,1.838473298689719e-05,0.004817365035589062
2743,37.0,7.0,2.918130791878699e-08,0.2222222222222222,1.4785164272421287e-05,0.004627754988577943
2744,37.0,7.0,2.918130791878699e-08,0.22172949002217296,1.482281235064792e-05,0.004627754902159428
2745,37.0,9.0,2.918130791878699e-08,0.2222222222222222,1.5378738316618472e-05,0.004721930475373738
2746,37.0,7.0,2.918130791878699e-08,0.2222222222222222,1.4830590607097347e-05,0.004627518269213104
2747,37.0,7.0,3.4505234845729777e-07,0.22048997772828507,1.6468875969106467e-05,0.004627621916942771
2748,37.0,7.0,2.3489698907974336e-07,0.22048997772828507,1.676956314310053e-05,0.004627716594638006
2749,37.0,7.0,1.299846847476044e-07,0.22271714922048996,1.6800865208437317e-05,0.004627622522249438
2750,37.0,9.0,0.0001889578336625072,0.2237136465324385,8.773702550742652e-05,0.0047315063659751945
2751,37.0,9.0,9.480726411068946e-07,0.2222222222222222,2.821223077732413e-05,0.004722527275089116
2752,37.0,7.0,2.2263067513969857e-07,0.21999999999999997,1.6772600161735337e-05,0.004627764014416574
2753,37.0,7.0,3.328130028685931e-07,0.22172949002217296,1.672663489773736e-05,0.004627764098837548
2754,37.0,8.0,6.337033435765991e-07,0.22271714922048996,1.5150898375009144e-05,0.004674842966405168
2755,37.0,9.0,7.13216035945777e-07,0.22172949002217296,1.4932871023606965e-05,0.004721883374855403
2756,37.0,7.0,2.918130791878699e-08,0.2222222222222222,1.4754059807399868e-05,0.004627707027643272
2757,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4715162226630977e-05,0.004627754586965468
2758,37.0,8.0,2.918130791878699e-08,0.22123893805309736,1.4842112038854942e-05,0.004674842738271091
2759,37.0,9.0,5.804301448037281e-07,0.22123893805309736,1.532700129946368e-05,0.004722072064775291
2760,37.0,8.0,9.601927414276716e-07,0.2222222222222222,1.4994549226665094e-05,0.0046753709803548545
2761,37.0,8.0,3.845098710743372e-07,0.2222222222222222,1.7142405074648594e-05,0.004674949027830612
2762,37.0,9.0,1.7590739089336216e-07,0.22123893805309736,1.816759871572e-05,0.004722131928913595
2763,37.0,8.0,0.00024865636445912053,0.22123893805309736,7.956627792430281e-05,0.004781792882268391
2764,37.0,7.0,1.7590739089336216e-07,0.22123893805309736,1.645392941533555e-05,0.004627814686581545
2765,37.0,7.0,2.0332408567509393e-07,0.2222222222222222,1.6433325818245698e-05,0.0046277199859813285
2766,37.0,8.0,3.854523719292036e-07,0.22123893805309736,1.938483454867091e-05,0.0046748539630342666
2767,37.0,7.0,3.854523719292036e-07,0.2222222222222222,1.6337752288801948e-05,0.004627815821031686
2768,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4881735958681884e-05,0.004627708886336183
2769,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4842717945271548e-05,0.004627708827554492
2770,37.0,11.0,1.628325088653428e-05,0.22123893805309736,1.5522977683390272e-05,0.004818168673348489
2771,37.0,8.0,1.01395027771864e-06,0.2222222222222222,1.4730739123585164e-05,0.004674751252070355
2772,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4695876993826392e-05,0.004627661145509515
2773,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.46923375291711e-05,0.004627660907320469
2774,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4687235127215697e-05,0.004627517587387039
2775,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4686009696053105e-05,0.004627470448672019
2776,37.0,7.0,2.918130791878699e-08,0.22123893805309736,1.4685107692823583e-05,0.004627470400319527
2777,37.0,8.0,3.2345898576751337e-07,0.22123893805309736,1.5295770908770416e-05,0.004674705419983816
2778,37.0,7.0,1.2951538035381591e-06,0.2222222222222222,1.4676171412947562e-05,0.004627565398335304
2779,37.0,7.0,2.738071973922833e-06,0.22123893805309736,1.4655711347050531e-05,0.004627612744666447
2780,37.0,9.0,1.3897212967669483e-05,0.22123893805309736,1.52656795021363e-05,0.00472249568517451
2781,37.0,7.0,7.224854367635369e-06,0.22075055187637968,1.3715966226586959e-05,0.004627775823325043
2782,37.0,8.0,3.725964148566351e-06,0.22172949002217296,1.3774935378134791e-05,0.004674864126146638
2783,37.0,7.0,1.104255166214266e-06,0.22075055187637968,1.3671318732467387e-05,0.004627823379405823
2784,37.0,9.0,1.8064199424675017e-06,0.22172949002217296,1.6729587853724756e-05,0.004722186809365761
2785,37.0,7.0,0.0,0.22075055187637968,1.3640539855223598e-05,0.004627823127248327
2786,37.0,8.0,1.343066125084878e-06,0.22075055187637968,1.3703217045561646e-05,0.004674958652614753
2787,37.0,8.0,1.2699372770730247e-06,0.22075055187637968,1.3839511103095543e-05,0.00467505672952284
2788,37.0,8.0,1.7677989882650071e-06,0.22172949002217296,1.377156971533301e-05,0.004674962369322378
2789,37.0,7.0,0.0,0.22172949002217296,1.3710648720314465e-05,0.004627826803741679
2790,37.0,9.0,2.3263365783567217e-05,0.22075055187637968,1.9740411620029718e-05,0.004725998364399989
2791,37.0,7.0,0.0,0.22075055187637968,1.3704197802788508e-05,0.00462773224870325
2792,37.0,8.0,0.0,0.22075055187637968,1.378302880594912e-05,0.004674820195167311
2793,37.0,7.0,0.0,0.22172949002217296,1.3697252085118433e-05,0.004627732004023865
2794,37.0,7.0,0.0,0.22075055187637968,1.3558220522456654e-05,0.004627633784645284
2795,37.0,8.0,2.398103704991183e-06,0.22172949002217296,1.3620374358606784e-05,0.004674863384344205
2796,37.0,7.0,0.0,0.22075055187637968,1.3552555432304903e-05,0.004627680864656322
2797,37.0,7.0,0.0,0.22075055187637968,1.3549419253713247e-05,0.004627680766440713
2798,37.0,8.0,1.8523698032951415e-06,0.22075055187637968,1.3616606522750674e-05,0.004674863333125369
2799,37.0,8.0,2.326295419235095e-06,0.22172949002217296,1.3618357025118072e-05,0.004674816201793729
2800,37.0,7.0,0.0,0.22075055187637968,1.3557599932789739e-05,0.004627633690200281
2801,37.0,7.0,0.0,0.22075055187637968,1.3694764983675057e-05,0.004627684821786675
2802,37.0,7.0,0.0,0.22075055187637968,1.36983231724265e-05,0.004627684921373075
2803,37.0,7.0,0.0,0.22075055187637968,1.3702342883531828e-05,0.004627684973812927
2804,37.0,8.0,2.247818635278652e-05,0.22075055187637968,1.9657296962127474e-05,0.004678863484420335
2805,37.0,8.0,2.6618148208804946e-06,0.22075055187637968,1.3775050533866586e-05,0.004674963019112334
2806,37.0,8.0,0.0,0.22172949002217296,1.3797352349384804e-05,0.0046748686940855265
2807,37.0,8.0,2.8590097464140985e-07,0.22075055187637968,1.3881935723516755e-05,0.004675497336160572
2808,37.0,8.0,3.433467574371211e-07,0.22075055187637968,1.3752792952006836e-05,0.004675446306334195
2809,37.0,7.0,0.0,0.22075055187637968,1.3885181285203171e-05,0.004627830388233388
2810,37.0,9.0,8.775245438201216e-05,0.22172949002217296,1.5615449859159383e-05,0.004728541578082263
2811,37.0,7.0,0.0,0.22075055187637968,1.3906646500871865e-05,0.004627782628217011
2812,37.0,8.0,3.030682005976121e-06,0.22172949002217296,2.5185055218762953e-05,0.004674976508558469
2813,37.0,7.0,0.0,0.22075055187637968,1.3905598544301509e-05,0.004627735106732387
2814,37.0,8.0,0.0,0.22075055187637968,1.4729522817761527e-05,0.00467482314712042
2815,37.0,7.0,0.0,0.22075055187637968,1.3925203362614908e-05,0.004627877323055605
2816,37.0,7.0,0.0,0.22172949002217296,1.3666105999004305e-05,0.004627830365403851
2817,37.0,10.0,8.919936470084778e-05,0.22172949002217296,1.599784933719814e-05,0.004776535270217751
2818,37.0,9.0,1.8200462231644347e-06,0.22075055187637968,1.439723821479899e-05,0.00472214747562183
2819,37.0,7.0,0.0,0.22075055187637968,1.3647605925216309e-05,0.004627971899152646
2820,37.0,9.0,1.3783587360141461e-06,0.22075055187637968,1.4389447607017161e-05,0.004722194454556388
2821,37.0,8.0,0.0,0.22172949002217296,1.3691909884645606e-05,0.004674958177010755
2822,37.0,8.0,2.3467282243578517e-06,0.22075055187637968,1.3655170173908912e-05,0.004674958227885785
2823,37.0,7.0,0.0,0.22172949002217296,1.3589228150717224e-05,0.004627775374066956
2824,37.0,8.0,0.0,0.22075055187637968,1.4386063417311476e-05,0.004674721002019692
2825,37.0,7.0,0.0,0.22075055187637968,1.3567469059554944e-05,0.00462763358283169
2826,37.0,7.0,0.0,0.22075055187637968,1.3566511511864439e-05,0.0046276334407034945
2827,37.0,7.0,0.0,0.22172949002217296,1.3565589510856454e-05,0.004627633298960889
2828,37.0,7.0,0.0,0.22075055187637968,1.3546848494081796e-05,0.004627586306105094
2829,37.0,8.0,2.963234171899867e-06,0.22075055187637968,1.3612531139752407e-05,0.004674815957561493
2830,37.0,7.0,0.0,0.22075055187637968,1.3548171988886708e-05,0.0046276334897185625
2831,37.0,7.0,0.0,0.22075055187637968,1.355153696384526e-05,0.0046276811533691835
2832,37.0,8.0,0.0,0.22075055187637968,1.363701354642552e-05,0.004674816476489185
2833,37.0,7.0,0.0,0.22075055187637968,1.3555901451906712e-05,0.0046276813441276125
2834,37.0,8.0,5.154576312994196e-07,0.22172949002217296,1.3715429843684353e-05,0.004675344613233062
2835,37.0,8.0,1.7764371046920344e-06,0.22075055187637968,1.3691576811197157e-05,0.0046749113537229705
2836,37.0,7.0,0.0,0.22075055187637968,1.3662150857302147e-05,0.004627681859130832
2837,37.0,8.0,1.671975021991828e-06,0.22075055187637968,1.5137043140560759e-05,0.004675018355919648
2838,37.0,7.0,4.772119333482252e-07,0.22172949002217296,1.5148943973965618e-05,0.0046278376779229835
2839,37.0,7.0,4.4659185793002364e-07,0.22075055187637968,1.5181957848818542e-05,0.004627790603957845
2840,37.0,8.0,0.00025144365348471806,0.22172949002217296,7.637671061279402e-05,0.004781816415533814
2841,37.0,8.0,1.5430624857102643e-06,0.22075055187637968,1.7100631243758225e-05,0.004677184152769943
2842,37.0,7.0,9.770181304274834e-07,0.22075055187637968,1.5161664909948258e-05,0.004627790314619532
2843,37.0,7.0,1.5085117277345401e-06,0.22075055187637968,1.5126218488263173e-05,0.004627790204819609
2844,37.0,8.0,0.0,0.22172949002217296,1.4280416298127086e-05,0.004674824297691492
2845,37.0,7.0,0.0,0.22172949002217296,1.3637870874357229e-05,0.004627633762811421
2846,37.0,7.0,0.0,0.22075055187637968,1.3603549898081423e-05,0.004627680694233925
2847,37.0,7.0,0.0,0.22123893805309736,1.356814993076806e-05,0.004627680584714757
2848,37.0,8.0,0.0,0.22123893805309736,1.3633960524026302e-05,0.004674721533393071
2849,37.0,8.0,0.0,0.2222222222222222,1.3633372369680753e-05,0.004674768668546264
2850,37.0,7.0,0.0,0.21951219512195122,1.3549879116532988e-05,0.004627680576132074
2851,37.0,7.0,0.0,0.2222222222222222,1.3549429756398455e-05,0.004627680529180276
2852,37.0,8.0,2.893695651163472e-06,0.22123893805309736,1.3611680718166997e-05,0.0046748160511576485
2853,37.0,7.0,0.0,0.22123893805309736,1.3547138054512166e-05,0.0046276335831332656
2854,37.0,7.0,0.0,0.22075055187637968,1.3548140190335582e-05,0.004627633585964989
2855,37.0,7.0,0.0,0.22172949002217296,1.3550694175198151e-05,0.004627680818545124
2856,37.0,8.0,2.277789570596024e-06,0.22075055187637968,1.361459059941964e-05,0.004674816390336977
2857,37.0,7.0,0.0,0.22075055187637968,1.359450362266548e-05,0.0046276834106873475
2858,37.0,8.0,1.3885539116595322e-06,0.22075055187637968,1.366315717646747e-05,0.004674960341895682
2859,37.0,7.0,0.0,0.22075055187637968,1.3601685825549882e-05,0.004627825200603912
2860,37.0,8.0,1.871699174561532e-06,0.22075055187637968,1.5507941415299705e-05,0.004677219168052657
2861,37.0,9.0,4.780366704986262e-07,0.22075055187637968,1.374997744590881e-05,0.0047221435113093515
2862,37.0,8.0,5.8615572943414467e-08,0.22075055187637968,1.3669073831785935e-05,0.0046751497330801
2863,37.0,8.0,0.0,0.22075055187637968,1.3626600334346887e-05,0.004675147474386666
2864,37.0,9.0,4.522592857076174e-07,0.22075055187637968,1.3704350842408627e-05,0.004722141198685904
2865,37.0,8.0,4.780366704986262e-07,0.22172949002217296,1.3668676126572826e-05,0.004675102599682265
2866,37.0,8.0,9.261849016475708e-07,0.22172949002217296,1.3619395407981601e-05,0.004675005731836198
2867,37.0,8.0,1.4240466128395534e-06,0.22075055187637968,1.3616622000309302e-05,0.004674958215925371
2868,37.0,7.0,0.0,0.22172949002217296,1.3550668278743947e-05,0.0046277281393431345
2869,37.0,7.0,0.0,0.22075055187637968,1.354715422418264e-05,0.004627633678629574
2870,37.0,7.0,0.0,0.22075055187637968,1.3545575644835898e-05,0.004627586306342683
2871,37.0,7.0,0.0,0.22075055187637968,1.3544984995134708e-05,0.004627539029765721
2872,37.0,7.0,0.0,0.22172949002217296,1.354787208566241e-05,0.004627586024412227
2873,37.0,7.0,0.0,0.22172949002217296,1.354910220913761e-05,0.00462758607265863
2874,37.0,7.0,0.0,0.22075055187637968,1.3590320717478637e-05,0.004627634362386091
2875,37.0,8.0,0.0,0.22075055187637968,1.3679228697057418e-05,0.004674769780495477
2876,37.0,7.0,0.0,0.22075055187637968,1.3601930886419911e-05,0.004627681973279375
2877,37.0,8.0,1.930717755308208e-05,0.22172949002217296,1.5381011225702253e-05,0.004675924323531059
2878,37.0,8.0,1.462825922781973e-06,0.22075055187637968,1.3842511379564139e-05,0.00467495916175778
2879,37.0,7.0,3.4091377426185814e-06,0.22172949002217296,1.3767339599136554e-05,0.004627824396597848
2880,37.0,9.0,2.51328316932882e-05,0.22075055187637968,1.8098578539972556e-05,0.0047223739716130584
2881,37.0,9.0,4.385601935477831e-06,0.2188183807439825,1.60922576236799e-05,0.004722178734811832
2882,37.0,7.0,1.0759213134967192e-06,0.2183406113537118,1.3993367020195744e-05,0.004628003250907267
2883,37.0,7.0,5.062504037674639e-07,0.21978021978021978,1.3995406549558637e-05,0.004628003335773781
2884,37.0,7.0,4.491772992951296e-08,0.2188183807439825,1.390047236898486e-05,0.004627909012563479
2885,37.0,9.0,2.2893703177120556e-06,0.2188183807439825,1.4001571979521869e-05,0.004722132723770895
2886,37.0,7.0,4.491772992951296e-08,0.2188183807439825,1.3858158567597622e-05,0.004627909347977696
2887,37.0,7.0,4.491772992951296e-08,0.2188183807439825,1.387121608645814e-05,0.004627956438101656
2888,37.0,8.0,3.313233892176228e-06,0.2183406113537118,1.4077405103560544e-05,0.004675282043732975
2889,37.0,8.0,2.5857018679603344e-06,0.2188183807439825,1.412401075065765e-05,0.004675235691617093
2890,37.0,8.0,5.735366303481282e-07,0.22075055187637968,1.4576850129527778e-05,0.004675140549857927
2891,37.0,10.0,0.00016577788035436683,0.2188183807439825,2.0226680955144983e-05,0.004771142035314395
2892,37.0,8.0,7.4807046952009255e-06,0.2188183807439825,1.607689347165103e-05,0.004675734255773547
2893,37.0,8.0,1.1310527318249131e-06,0.2183406113537118,1.4186554827316387e-05,0.004675235924965532
2894,37.0,8.0,1.9466915980549218e-06,0.21978021978021978,1.5727727440504708e-05,0.004675619366827342
2895,37.0,9.0,2.348760018375528e-06,0.2188183807439825,1.4095884726753796e-05,0.004722322484362618
2896,37.0,7.0,4.491772992951296e-08,0.22075055187637968,1.389944562307148e-05,0.0046280041457564145
2897,37.0,8.0,4.491772992951296e-08,0.2188183807439825,1.3976533746532323e-05,0.004675138995069617
2898,37.0,8.0,4.491772992951296e-08,0.2188183807439825,1.3934248046299604e-05,0.0046750913323878075
2899,37.0,7.0,4.491772992951296e-08,0.2183406113537118,1.3846334987015163e-05,0.00462790892066523
2900,37.0,9.0,1.257201325743929e-06,0.21978021978021978,1.3957750105980592e-05,0.004722086691977422
2901,37.0,7.0,4.95078910451029e-06,0.22075055187637968,1.3844770397542005e-05,0.004627909022337075
2902,37.0,7.0,1.2915162864517824e-06,0.2188183807439825,1.3842661556521143e-05,0.004627861745565265
2903,37.0,7.0,1.8675568700515536e-06,0.2188183807439825,1.3842537918742146e-05,0.00462786160402238
2904,37.0,8.0,5.008166306005143e-07,0.2188183807439825,1.3963771229408922e-05,0.004675383310321506
2905,37.0,7.0,6.422784647502746e-06,0.21978021978021978,1.3840342612924015e-05,0.004627767283805221
2906,37.0,7.0,2.102974604390071e-06,0.2188183807439825,1.3840829470811382e-05,0.004627767236237477
2907,37.0,7.0,4.95078910451029e-06,0.22075055187637968,1.384136418588701e-05,0.004627767189048878
2908,37.0,7.0,4.491772992951296e-08,0.2188183807439825,1.386340065194198e-05,0.004627813987889801
2909,37.0,7.0,4.491772992951296e-08,0.2188183807439825,1.3864341046550716e-05,0.004627814130252785
2910,37.0,7.0,4.491772992951296e-08,0.2183406113537118,1.3866348460736325e-05,0.004627814368234559
2911,37.0,9.0,1.1324598065414863e-05,0.21978021978021978,1.4945041906911525e-05,0.004722228950085992
2912,37.0,7.0,4.491772992951296e-08,0.2188183807439825,1.3882217824045082e-05,0.004627909789151704
2913,37.0,7.0,4.491772992951296e-08,0.2188183807439825,1.3930218427087217e-05,0.004628005455993963
2914,37.0,7.0,4.491772992951296e-08,0.2188183807439825,1.3966587065790694e-05,0.004628052933768454
2915,37.0,9.0,2.6255518132126486e-07,0.2188183807439825,1.4444831126896954e-05,0.004723044581232771
2916,37.0,9.0,8.286345998149399e-06,0.2183406113537118,1.6001779322889802e-05,0.004723576639353798
2917,37.0,8.0,4.2388369111228285e-07,0.2188183807439825,1.5485822433559445e-05,0.0046753396204999124
2918,37.0,9.0,7.591066482019111e-06,0.22075055187637968,1.7188997572133686e-05,0.004723628780495485
